"Source path","SHA-256","Category","Real/AI","Location risk","Privacy risk","Serial/plate/document risk","Exact duplicate count","Decision","Required edit","Disclosure","Evidence"
"docs/batch-13/layout-screenshots/brand-768x1024.png","b6fa1cb745df4a4dced6d9616fc03c5248dd41b33a1eafe295dfda0a9d05acbe","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-1024x768.png","f5a8b311708377aa891081ccf3eb112c73f94fb08a42c24f358ba77e48c3cdd9","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-1440x900.png","dd82869c37d8ee4a20b8e8b9c6474244085b13397bba754878c8fda9038700b4","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-1920x1080.png","d11fbed13c0b1cf3b4151d124ba4a35a981e614f287172adead3e4012eedc47d","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-360x800.png","193c98bd371c011302a56f27b41fe42a1afbea047a352d59cc0f9add3ec60ac2","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-390x844.png","4a4873d1a88d9090cac7b6dfaa67bebbb76863f23e769a373df87fdf155e7aee","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-430x932.png","babdd4b6686eb074f70f55879e1055e2c8a5d8bbf44f7f26d89f24214addc910","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/category-768x1024.png","4b0d1aaec9a45115f119dff7bc13d324f92ba128f87db1048f74ad49af3b5551","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-1024x768.png","7f830b8015b21a1e8e8bc46dae1b3383be7bf8277c4868b01d49c67855f2f3ac","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-1440x900.png","164bf615de287ddfd57d4f335bbeda246d4a993aec07e16bea6ca5e53e2df5d4","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-1920x1080.png","680329de69978d55ca5cedf38a0299687ac95ea206bc1382ee1b625cf1b1e6d4","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-360x800.png","eb834f5182a204781da96300381a658bdeeb66ed1432c23edf285ddea53e7cdd","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-390x844.png","563ae2691c22076f9c4b572187118ca4fa0045848e5ecc8ea5f5467df3b46c5c","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-430x932.png","c95ba6c3514649f75bbd0608aedbf3fe8622f088a53419bfda9d76ba06830faa","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/condition-768x1024.png","ed40916eaa8f31c3b41ced33248e4e9e6c876ecdc1e134668cc542ef0fff9105","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-1024x768.png","3a4b5c4ed30d33bbe8309c5e466f13f19ccf8af9c6a022224f08820d7d47d0b5","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-1440x900.png","649f4bc211d210785424735cbe55faa64d5604ff35ba49699130f1c3c5e039c8","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-1920x1080.png","519f71a617db442bf8ed20a31972df50c0defe3d5ac070e6401ece0a90b2380e","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-360x800.png","46d156aa96672409699b914c343f67a5d3a590e0480ac018875e310c8208fb35","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-390x844.png","545bc4f6109f8b89c2ab9f4365e7ef9efcbf9493f66b5253cfc03744b18d317d","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-430x932.png","8bfb69518586ebbbd6ee843759685e0c340b2ebc61c8b2c0cb787ff1b68c8c04","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/contact-768x1024.png","c48a9fdb4c100b71abe47666ddb84ce98043baf3eeb599be03ffcb5b0648f455","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-1024x768.png","2063f16122f51d46549df596bbd847e448c9286f478d9e146caca3d20ba92463","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-1440x900.png","d04c41efa56a94725bd6d8d8f2886429c0466969c5c268d8028d665b6c00dc00","QA/documentation","Screenshot","not detected","not detected","not detected","4","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-1920x1080.png","3a270da15a045b57b4074a42d66d6a62c965e96300803986299fad1a6243d1cc","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-360x800.png","89c9005a12ca757af4cf14cc056b5791079bc424bb028a22d0d5bb2f5ebb4c21","QA/documentation","Screenshot","not detected","not detected","not detected","4","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-390x844.png","dfc3470164e0551a0346910983b569b95e140bbc81c876b87856532728de1c84","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-430x932.png","58aaa9ce41639be7a5f070eb25a5eb8231fc55b298fb82597ec4cd5250b3210e","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/home-768x1024.png","7bafb33227ad676be208254315e55bd5ae98e955fe49f27a7e6bbc1178e8c99a","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/local-1024x768.png","f0a1f9dd61b2e3effa6c8f712075bc9abef4dbf70b27a5ca6b0b7ae74c480d7b","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/local-1440x900.png","239616987942685ffadc55ac73f1ee014786d57b1d6de17636f7b5b3795a900c","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/local-1920x1080.png","ee0e69d9c5db6b95289556cbf328d9735a898997e38e6b6ffb4a886eed2de5db","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/local-360x800.png","c551dd5376c96bbe5bea537c542fe8c41b9582a9419f69fc17d35677688b6ca1","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/local-390x844.png","e422d43f0722545a9f21ee8e1a47813917b3d331574af61fc4f6a418bf501b8e","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/local-430x932.png","2bb0e08591bb425c54c67610a33a16216e07b2c7b48618527aa1c0dd70cfa2a8","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/local-768x1024.png","98f15f5c7d52645d99ff3a0f9eb961edbf3215b3efe44ecfcdd710b770173ed5","QA/documentation","Screenshot","yes","not detected","not detected","1","Do not reuse","Do not migrate; use verified Korat evidence or generic service imagery","Not required unless composition materially changes reality","Location-sensitive Khon Kaen or local-page context can mislead on the Korat site"
"docs/batch-13/layout-screenshots/model-1024x768.png","a22d7e99e20313d96afd4aab896886c42f792f721b1d7e477e72f63d70a7b405","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/model-1440x900.png","3d26e2bdc3f0ddb2306d9b91ddbf06e86e7058e3ec305cec205853238bfeede8","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/model-1920x1080.png","80af568f6288205c85f5a4720486190e8554bdb52474ad6c359fe9b7f77e0817","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/model-360x800.png","928ddfa0170d594dbbb9027f89d9f1c6573345905ed07c5b6f8883c092c52d2d","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/model-390x844.png","8436bacd86b9da9c8666af0c21e51ca953a330a1da1b0e8436e4605a53b416bb","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/model-430x932.png","272144b530de3d4e848f7f93bd611ffccc4be11964c74117bbe5abffa2973bab","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/model-768x1024.png","e7f688ad8d1b9d0e681e1e5c890f5903e798cd076d7c44edccf18132793863ed","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-1024x768.png","855bfcecc12489488fca77a6595b75700fc4882670d59d836213d797457220e1","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-1440x900.png","f199b612d81ee408927f6b2c66f2ea715f22e8436d040cc0aa058d7700a1545f","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-1920x1080.png","77fb59ff87002e79c73c45d3820b3dd9d2550af881e98c1a5b0366920da6aec7","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-360x800.png","8cf35bbce238bf4dcee38d4b57e46c1663fe24c2cbfc82087c9ef6916d44be57","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-390x844.png","58ea55979a926a0e641a06d893a42fe4886340b3f9cd90fbf11f616d75d9d420","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-430x932.png","da4ef7d52397834168ec795462d49f11fd2a43585d4dcf0a225cec68b73f1ffd","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/privacy-768x1024.png","dfd28915f4bcd35460e3d186c58e9b5bfd3ef706f626f9e5b6780affcca2ac7f","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-1024x768.png","a8339ffa1c8a9665291cbf694caf318e90a81e1a3cb8714708979b0144152b4b","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-1440x900.png","3da968c0dbd5c259c9bbfa91621a1dbc0f4b8c26e171bb89af19e47a50db3a23","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-1920x1080.png","22805f3b00e5715b52b681d1502c4d34ae6da40f3121a3912c86b2ebde42cdec","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-360x800.png","3c3732ecfc843284de8e701986bba589fb10de7e6bd4360e57caa93d83493cc3","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-390x844.png","1d29e6965318504474de7634c10a5bbdffc7bced8635fa6781dceed4e29eebed","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-430x932.png","cbd659223650e087aa00621eb90f584cf3ba957bad507e84853290b9577dd854","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-13/layout-screenshots/terms-768x1024.png","ef3f83117144b99fcc3ac16f9a36eda75391e03c96a118a59f1bb27626a05b62","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/about-1440x900.png","57b8d4172fc8e1b4d91b2ada3c9d764f090c30adeb2545040a55fd0047330284","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/about-390x844.png","c05975ce717e93ba9ccb229b0fca1c18a773aa84b265b73f82119ad84073c764","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/contact-1440x900.png","649f4bc211d210785424735cbe55faa64d5604ff35ba49699130f1c3c5e039c8","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/contact-390x844.png","545bc4f6109f8b89c2ab9f4365e7ef9efcbf9493f66b5253cfc03744b18d317d","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/home-1440x900.png","d04c41efa56a94725bd6d8d8f2886429c0466969c5c268d8028d665b6c00dc00","QA/documentation","Screenshot","not detected","not detected","not detected","4","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/home-360x800.png","89c9005a12ca757af4cf14cc056b5791079bc424bb028a22d0d5bb2f5ebb4c21","QA/documentation","Screenshot","not detected","not detected","not detected","4","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/home-390x844.png","dfc3470164e0551a0346910983b569b95e140bbc81c876b87856532728de1c84","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/home-430x932.png","58aaa9ce41639be7a5f070eb25a5eb8231fc55b298fb82597ec4cd5250b3210e","QA/documentation","Screenshot","not detected","not detected","not detected","2","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/trust-desktop-1440x900.png","3766c434f45d1e82953dfe87328ebbf529b9df545c294628631a0e04c02b1d9b","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14a/qa-screenshots/trust-mobile-390x844.png","8a2958379f6216d18eedd30b76a9139ee3f4787b76ace330b7a6465730a262b1","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/contact-sheets/ai-assets-contact-sheet.webp","c8110e8af83137b0f616c2226a8c1e79cfa071ec2a7f3ba6981fe75f7ba9948d","QA/documentation","AI","not detected","not detected","not detected","1","Safe with disclosure","Retain visible AI-illustration disclosure and use neutral alt text","Required: ภาพประกอบที่สร้างด้วย AI","Filename and source structure identify an AI illustration; no location claim detected by metadata/path review"
"docs/batch-14b/qa-screenshots/homepage-1440x900.png","924af085013cdee2f56a4ed4154d1d0c293f80c50d0c4fed638a37cea990fdc4","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/homepage-360x800.png","79dbb79995a73227c912a37280c535f1d6ac0d4c414118b33ff7cb9454925944","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/homepage-390x844.png","b584f80e8798bc4d401e40afd21b7e109c56e1fa22f22016fee16b0fd10911be","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/homepage-430x932.png","847fcb1d0a0c6fc1eb5c56b898d4db865e37603f8418187ae1f3e8eab164c8aa","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/process-desktop-1440x900.png","b3c887c5945b2dcb0c14c221fe6c23e46088c2a32e9458bdbc16a65dfee5fc52","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/process-mobile-390x844.png","31f2516dbb12eff297a141e2bcd272855c55c5e20615dd9e7d7cdfcbc163be92","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/trust-desktop-1440x900.png","c25a57103a5022326976e5fa7639cdd46673ddce7f4a6d78666f51e731e64354","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14b/qa-screenshots/trust-mobile-390x844.png","595feada5e8f83f71002ede2428b4db13dfae353ce8b6d399b0217bd0486bd24","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14d/screenshots/category-notebook-390x844.png","1dfe22b9779567cc2a50d5f4f5b57a5708263e8e8a656c6b40e5ddaaae4e445f","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14d/screenshots/category-notebook-fixed-1440x900.png","cacca0fef18d0f0b04f725aabef7446785895565ee6b2c56fc036faa8e6a559c","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-14d/screenshots/homepage-390x844.png","673595e638d5290f0b26dd9ce21897b28cc8534627a0556725fc8b79556f0604","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-15a/screenshots/about-desktop.webp","7bdd3c7da121d77cef367918219a7cfda9378b435c9019ce0c0c45c917e321c9","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-15a/screenshots/about-mobile.webp","d98d6e730401451b3ecee1cfb84207a46f5c52ce19b558d8df230de43d83eaaa","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-15a/screenshots/contact-desktop.webp","35c3008862be6d2dc5886a66c81d6c55301903de10c7321c4128d06f6aa0af38","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-15a/screenshots/contact-mobile.webp","1ad0193363c5feeaf4a548b4ee71b3c561224243425084329157b11bcb6565b8","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-15a/screenshots/homepage-desktop.webp","95313072083eed1a24950e476bdcff860ccea09a04b2d78902a2d9c3649d484a","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"docs/batch-15a/screenshots/homepage-mobile.webp","06fc421194cec5451457c5d0428b675c020d0dd49985e90d94f755cd48882b40","QA/documentation","Screenshot","not detected","not detected","not detected","1","Unnecessary asset","Do not migrate","Not required unless composition materially changes reality","QA/documentation screenshot, not a reusable content image"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 18_42_32.png","bb910de7cb5883feef4a36444d7fccbe731b79bcd057185391ecee97f9b8854a","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 18_47_21.png","e58e3d022c9a7c55f446261f242eef31e595f1d1666e35cb46283e60e3f0eebd","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 18_49_31.png","1bff4b57649a3b29eda89ed27a10e91f458bf1c0a2090bf402b01b97b54df9cd","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 18_52_38.png","a106092c6d02244e46f627b8d820edc6436e4e0fc2eada54591b8a9ffd551bb9","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 18_56_45.png","801b190b854e02fccbbcd27d5bb73a0f191e9193e1067e5e1d670f7cb04936e1","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
"private-assets/image-intake/pending/ChatGPT Image 18 ก.ค. 2569 18_57_59.png","121fe0a41459d6f68178da824da9148edac4cdc377bfcccb1c5bd1da94c8869f","AI illustration","AI","not detected","yes/manual","yes/manual","1","Requires privacy cleanup","Manual pixel-level privacy and rights review; redact all identifiers before any reuse","Required: ภาพประกอบที่สร้างด้วย AI","Unreviewed/private intake may expose people, serials, screens, documents, QR or customer context"
